area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Arctic Sea",fao_area,1979,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.2093103641,3.7122087808070514
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,13.1540741654,233.29312829469697
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1386.0000000000,4121100.522
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,82.6475337496,393037.12384404877
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,155.1971137841,738052.6007637986
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0776762331,0.48886823317288847
"Arctic Sea",fao_area,1979,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0776762331,0.48886823317288847
"Arctic Sea",fao_area,1979,"Salmo salar","Atlantic salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.3355878810,744147.9856719305
"Arctic Sea",fao_area,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.1671025420,13071.763128478495
"Arctic Sea",fao_area,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.8250645605,24546.40589464999
"Arctic Sea",fao_area,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0039164487,0.024648818479305248
"Arctic Sea",fao_area,1979,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0039164487,0.024648818479305248
"Arctic Sea",fao_area,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,233.3577423518,1178139.6990627085
"Arctic Sea",fao_area,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,438.2036153905,2212333.1772123547
"Arctic Sea",fao_area,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.2193211288,1.3803338348410956
"Arctic Sea",fao_area,1979,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.2193211288,1.3803338348410956
"Arctic Sea",fao_area,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.6945170903,8147.449438404002
"Arctic Sea",fao_area,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.3041774268,15299.435811034322
"Arctic Sea",fao_area,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0006527415,0.004108136413217531
"Arctic Sea",fao_area,1979,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0006527415,0.004108136413217531
"Arctic Sea",fao_area,1979,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,807.7705570318,7411209.23708783
"Arctic Sea",fao_area,1979,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,120.0947850000,1101856.92232779
"Arctic Sea",fao_area,1979,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0601075000,0.3915537234678475
"Arctic Sea",fao_area,1979,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0601075000,0.3915537234678475
"Arctic Sea",fao_area,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0362855366,0.6435395029024275
"Arctic Sea",fao_area,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.7780683613,3777.8201567289643
"Arctic Sea",fao_area,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.2167097070,7094.062679427776
"Arctic Sea",fao_area,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0026109658,0.016432545652870185
"Arctic Sea",fao_area,1979,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0026109658,0.016432545652870185
"Arctic Sea",fao_area,1979,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0277946281,0.4929496101291063
"Arctic Sea",fao_area,1979,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.0417756355,1416.682558773353
"Arctic Sea",fao_area,1979,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.9562661401,2660.273504785421
"Arctic Sea",fao_area,1979,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0009791122,0.006162204619826328
"Arctic Sea",fao_area,1979,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0009791122,0.006162204619826328
"Arctic Sea",fao_area,1979,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0011771001,0.8479694108447007
"Arctic Sea",fao_area,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.5073145840,10638.676189528704
"Arctic Sea",fao_area,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.1253269060,13101.30788341388
"Arctic Sea",fao_area,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.8687984209,24601.88560446953
"Arctic Sea",fao_area,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0029373365,0.9922481850855953
"Arctic Sea",fao_area,1979,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0029373365,0.9922481850855953
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1332089354,2.362517411347217
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1565.0000000000,11438.969293575
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.1671025420,19816.997840876415
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.8250645605,37212.736172964476
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0039164487,0.024648818479305248
"Arctic Sea",fao_area,1979,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0039164487,0.024648818479305248
"Arctic Sea",fao_area,1979,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,39.2899775877,696.8245478041302
"Arctic Sea",fao_area,1979,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.5013076260,59450.99352262934
"Arctic Sea",fao_area,1979,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,23.4751936816,111638.20851889334
"Arctic Sea",fao_area,1979,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0117493462,0.07394645543791568
"Arctic Sea",fao_area,1979,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0117493462,0.07394645543791568
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0040089843,0.07110105089879776
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,5240.0000000000,38300.446708200005
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4.5143610872,21468.414327616127
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.4771532739,40313.797520711574
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0042428195,0.026702886685914078
"Arctic Sea",fao_area,1979,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0042428195,0.026702886685914078
"Arctic Sea",fao_area,1979,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.4474531374,25.67120013426436
"Arctic Sea",fao_area,1979,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,28.8224592488,330437.3898547726
"Arctic Sea",fao_area,1979,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,54.1233632104,620501.627395082
"Arctic Sea",fao_area,1979,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0270887704,0.1704876611485279
"Arctic Sea",fao_area,1979,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0270887704,0.1704876611485279
"Arctic Sea",fao_area,1979,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,14.3924551864,255.2563450731029
"Arctic Sea",fao_area,1979,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,52.0887817750,611058.7078803002
"Arctic Sea",fao_area,1979,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,97.8133070068,1147457.6858275793
"Arctic Sea",fao_area,1979,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0489556091,0.3081102309913154
"Arctic Sea",fao_area,1979,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0489556091,0.3081102309913154
"Arctic Sea",fao_area,1979,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0057442069,0.1018759650570167
"Arctic Sea",fao_area,1979,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3472585452,440.8117335270022
"Arctic Sea",fao_area,1979,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.6520887134,827.7646732065255
"Arctic Sea",fao_area,1979,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0003263707,0.0020540682066087714
"Arctic Sea",fao_area,1979,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0003263707,0.0020540682066087714
"Arctic Sea",fao_area,1979,"Coregonus muksun","Muksun","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1440.0000000000,10525.3135992
"Arctic Sea",fao_area,1979,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.3890341807,6605.665946958789
"Arctic Sea",fao_area,1979,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.6083548535,12404.245390988192
"Arctic Sea",fao_area,1979,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0013054829,0.008216272826435061
"Arctic Sea",fao_area,1979,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0013054829,0.008216272826435061
"Arctic Sea",fao_area,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1428711012,106.84498146897035
"Arctic Sea",fao_area,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3479.0000000000,3768758.952
"Arctic Sea",fao_area,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3449744987,83.13126474469011
"Arctic Sea",fao_area,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.6550255013,398.82473525531015
"Arctic Sea",fao_area,1980,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.5523852441,2696.4559117441345
"Arctic Sea",fao_area,1980,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.4401671412,12923.391760167606
"Arctic Sea",fao_area,1980,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0037238074,0.03867078293669228
"Arctic Sea",fao_area,1980,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0037238074,0.03867078293669228
"Arctic Sea",fao_area,1980,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,33.8393527175,874.1789625507931
"Arctic Sea",fao_area,1980,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.2089661467,5.398265472097624
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,13.2572920050,342.4783525845474
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1353.0000000000,804580.7979000001
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,41.0519653438,39044.46266053969
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,196.7510866215,187129.66335912055
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0984740173,1.0226273709925269
"Arctic Sea",fao_area,1980,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0984740173,1.0226273709925269
"Arctic Sea",fao_area,1980,"Salmo salar","Atlantic salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,32.2893966913,228322.06957419636
"Arctic Sea",fao_area,1980,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.2423342415,5426.883877195502
"Arctic Sea",fao_area,1980,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,10.7469080928,26009.60248468187
"Arctic Sea",fao_area,1980,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0053788329,0.055857797575222405
"Arctic Sea",fao_area,1980,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0053788329,0.055857797575222405
"Arctic Sea",fao_area,1980,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,264.2504659945,880474.3609293648
"Arctic Sea",fao_area,1980,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1266.4817844715,4219878.044923553
"Arctic Sea",fao_area,1980,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.6338747670,6.582626606556961
"Arctic Sea",fao_area,1980,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.6338747670,6.582626606556961
"Arctic Sea",fao_area,1980,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.5174617480,3348.2740153427485
"Arctic Sea",fao_area,1980,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.4800557137,16047.381539672562
"Arctic Sea",fao_area,1980,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0012412691,0.012890260978897358
"Arctic Sea",fao_area,1980,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0012412691,0.012890260978897358
"Arctic Sea",fao_area,1980,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,797.6877006601,3463484.215934526
"Arctic Sea",fao_area,1980,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,109.6762140000,476203.70194766996
"Arctic Sea",fao_area,1980,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0548930000,0.59942114899362
"Arctic Sea",fao_area,1980,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0548930000,0.59942114899362
"Arctic Sea",fao_area,1980,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0324294730,0.837757250927556
"Arctic Sea",fao_area,1980,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.5523852441,2033.9553278191624
"Arctic Sea",fao_area,1980,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,7.4401671412,9748.203710508653
"Arctic Sea",fao_area,1980,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0037238074,0.03867078293669228
"Arctic Sea",fao_area,1980,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0037238074,0.03867078293669228
"Arctic Sea",fao_area,1980,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0265340034,0.6854583706723509
"Arctic Sea",fao_area,1980,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.5174617480,677.9851092730532
"Arctic Sea",fao_area,1980,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.4800557137,3249.401236836213
"Arctic Sea",fao_area,1980,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0012412691,0.01289026097889746
"Arctic Sea",fao_area,1980,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0012412691,0.01289026097889746
"Arctic Sea",fao_area,1980,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0011841161,0.7911294240154199
"Arctic Sea",fao_area,1980,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.5318163110,4878.154290872451
